channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
Fox Business,1,670,8933,6f7VNZM96B0,['1eacad'],4576,0.21333071175776602,3,2019-04-09,"['uEcgpbRLz0U', 'Mq47FJGlGuA', 'BtzhZig51OA', 'UuUU4rz5sEg', 'SQDEDR0JXdE', 'bHd_UlebyoM', 'XQs-gCXOtVU', '4EaDJgoyLAw', 'YiiW-JBz31k', 'aR-9uAkWNEk', 'M624T3PTggU', 'opmrky-jhFw', 'Tg8CR4m302E', '4vxrgB9xAJ4', 'MOOVuUyB8CU', 'f0cth7jwURU', 'J3o6Fm7NVNw', 'OvVxunWtv7U', 'ik8RDBvCF-M', 'fuX6YQBLOa0']",William Barr testifies for the first time since Muller investigation ended,1
CNA Insider,1,614,2861,VSQnOS7t4Gg,['1abadb'],2172,0.497771660768121,7,2020-04-13,"['rRMkEDwJxbU', '_E0I3mtF1BQ', '4DJtjyB1gvE', 'ly6pz1_AKiE', 'va9HnnvRYs0', 'S1l6BchEoZM', 'KpQ0zHZ8yn0', 'CaSBHnYGfAM', 'KZ-tCc3S8V8', 'wxKVphW2l5s', 'LV8wWhjTKRU', 'LVBc7-Te_yA', 'UIJCuWvarDY', 'XVe_TwLo76Y', '0RKCTCweY4I', 'pKmUxSlOoUE', 'gerQpTFIndI', '1Z0P1Rmw4Io', 'EL9lWBuhMOQ', 'DQzYnxN3tE4']",The Search For A Covid-19 Vaccine | Race Against Pandemic | Full Episode,571
Gestionando Hijos,1,7,1908,4YqB45bOXfg,['1cbbae'],146,0.071110237252588,1,2019-07-18,"['dd_z-pnGKaU', 'KWP2blYoGdU', 'SfHwWLT6AKQ', 'cLN2xGzQdnw', 'g3S7vx4rDhQ', 'SEbUBzK-bRo', 'dkOFNtjH6Zc', 'kayQ-iBBrPM', '48hLUU1SJn0', '8unzb143KB4', 'pEuNfk7pz6E', 'PPr-_49ySEA', 'P36SmhjSp_0', 'RqQm9VsR4cQ', 'vLJOW_yc_Q8', 'Pmxn6Vj3_PI', 'lZWhMOctW1s', 'NqH0GCujJ2I', 'jiVHlBphWKQ']","Descubrir el talento de tus hijos, ponencia Fernando Botella en Gestionando Hijos (Alicante, 2019)",4233
Cargospotter,1,1291,3913,ad4xf2CwaV0,['1eedeb'],13,0.14222047450517702,2,2019-12-31,"['D-3LvFkxyQE', '-GWIoZJ1GtM', 'eNxTq9RrOs0', '5rKyt0bSdgI', '01F3FK0C4wc', '0vvyHNuWBqw', '3SUCDrgkzjc', 'kTl6J5IJJ6Y', '0s2RmW0tMYc', '7e-BF9qIVrk', 'haPvhh4wYOw', 'bekIlj-SQu0', 'zkAFUazoFbM', 'fLrZloqULnY', 'uxjcpvXIpD4', 'mMHiTU9brOg', 'LRD-9c0NXxU', '0aej0tmGCB0', 'l_4gF2p4erM']","60 MINUTES PURE AVIATION - AIRBUS A380, BOEING 747 ... - AVIATION Review of Year 2019",4
,1,-1,-1,4zbmMO-cUAw,"['1aacad', '1eaecc']",-1,0.497771660768121,7,,[],,-1
Terapia Metabólica del Cáncer,1,52,3609,QbNsOwSmqKc,['1cbadc'],2019,0.071110237252588,1,2020-04-11,"['OJPbBdDIPjI', 'A2UEYQlAKV8', 'aRsG3B7X9pY', 'edL8glxnD6A', 'Q3zJQRnfAOM', 'vXiXKFFJTNg', 'MHYz9pVwi_U', 'tE8AISBuNOU', 'ml1D49EZpb8', 'sYakziqJ-vA', '9fGpGOAZNdY', 'zawYD-J_SMM', 'n2pOCtcl4cY', 's6yJMItiDKk', '-I3xP0jlMn0', 'NtiadPV44hU', 'O-RBsel4mZg', 'ckHLywYtr38', 'IVZMVbF4c8E', 'bZRbh8n4qak']",POWER TO THE PEOPLE - Conocimientos esenciales para adquirir inmunidad.,38
PensamientoPositivo1,1,120,6212,2S_S_8cpY28,"['1cabcb', '1cacbb', '1cccb', '1ccdeb']",1934,1.422204745051776,20,2014-12-09,"['PPekR7M1TDo', 'lk0Tejqzm0Q', 'J-JSmHCJDQE', '3hke-nApHtM', 'gVPRagJXXCU', 'q1BbP8x4qTc', 'HOt_JHjiwjM', 'hYSPKQhGovo', '62EEdeP9Fpk', 'YoVZZ8wmiHU', 'GEUK0_Dd0DU', 'Sk42ARzX9jw', 'SxDtcLhjk5A', 'tVQzlO-z4eQ', 'ydDz_VTQ5Io', 'AQ1nU-DYssA', 'SZ6Piea7ykY', 'SIpn_ocTiWw', 'wtUaSOvuJis']","7 Herramientas para alcanzar la independencia financiera y vivir con abundancia, Sergio Fernandez",117
MSNBC,1,227,407,8cQlqlfXzyk,"['1abda', '1abdbd', '1abddc', '1acacd', '1adaec', '1addcd', '1dbedc', '1dcdec', '1decad', '1decba', '1deccc', '1eaba', '1eabbd', '1eabdc', '1ebaba', '1ecaba']",6473,6.115480403722637,86,2020-04-24,"['HfBf1hYH3MI', 'YJIX11J1qzk', 'IJ7F9uLLREo', 'B3gy7RbwNak', 'P-rKGk8AhA0', 'JBCicP17ZFY', 'aNxd2WvIOnA', 'C92LlAnGScc', 'M3w2CrYiBtc', 'sqI5_jH-AbY', '6avaZow7JV0', 'DZkjbbF1y5k', '3Q6Kjacs50w', '0WuwYdSdjlw', '_tlyNJxGgWs', 'KIWmzlgCCyo', 'DmY28NBeuRY', 'ESW4Xzm6R7M', 'e_Snu0jwcNc', 'HohStgcWYBo']","Hayes: Instead Of Plan, WH Gives Us Pathological, Narcissistic Propaganda Show | All In | MSNBC",405
Jimmy Kimmel Live,1,6247,164,QmPLGt5rd_k,"['1baceb', '1bcbeb', '1dddeb']",231,0.9244330842836541,13,2015-03-13,"['uNyd34TPXUg', '1FV-exCIcDQ', 'NxFkEj7KPC0', 'G_TBMalY8go', 'rDujVSXYcrY', 'AktU2gettoU', 'jiMUoVjQ5uI', 'ziwYbVx_-qg', 'UM-Q_zpuJGU', 'iH1ZJVqJO3Y', 'e6zn4UlO0fU', 'mW-C7WE1xOs', 'AFC5RaH4xMg', 'qtsNbxgPngA', '5ir1hhpkwbo', 'ad_higXixRA', 'sk00epALZps', 'f5NJQiY9AuY', 'UD9PmzLTivk', 'dlogul7XwZg']",Jimmy Kimmel Asks President Barack Obama About His Daily Life,24
CBS News,1,9754,1129,xQpmSBpXvN8,['1ddaea'],8324,0.42666142351553205,6,2016-10-20,"['Bmvxx_YbDsM', 'rfq0Yw2sMq0', 'pJlnxbO5N2g', 'C_lY_XD6aVA', 'SQ-5kOHoRAo', 'xdz-gD4N1Fs', 's7gDXtRS0jo', 'NxFkEj7KPC0', 've1z48hljYY', 'ye0Xblp_Nb0', 'WoJsV4KsgGQ', 'smkyorC5qwc', 'pq4zrOoHXeg', 'TO9d16c2XRM', '1G-eRLrn7Os', 'y2Gl9H3iyQw', 'HHckZCxdRkA', 'a9a8Yrp-H5M', 'fp85zRg2cwg', 'JOUFsCS7xYE']",Clinton roasts Trump at Al Smith charity dinner,1
Brian Boxer Wachler,1,559,3349,doR0Ejy4eo0,['1adbea'],5663,0.21333071175776602,3,2020-03-30,"['PWzbArPgo-o', 'dTGpWDIzEPQ', 'jS0SoogeuZU', 'mZqNiQxJLSU', 'wJyT1YSwe-8', 'AiwrtgWQeDc', 'm9A4FMpwcQM', 'LV8wWhjTKRU', 'EL9lWBuhMOQ', 'MjHFyy3CWP8', 'sQwheE7wJZY', '2-JmbQ9Dlco', 'B4UYaumLy90', 'RscVhN2HX_8', 'UIJCuWvarDY', 'WSNsibPwC2c', 'Hf9QuLNB2mQ', 'Xt_SqI1RQig', '5DGwOJXSxqg', 'Gdd7dtDaYmM']",How to Avoid Coronavirus - Covid 19 Protecting Your Family,522
PensamientoPositivo1,1,56,4144,AQ1nU-DYssA,"['1caaac', '1cabbc', '1cac', '1caddc', '1cbaec', '1cbbcc', '1ccaac', '1ccbc', '1ccccd', '1cccec', '1ccdcc', '1ccddd', '1ccebd', '1cddac', '1ceacc']",1600,4.76438589592345,67,2020-04-09,"['lk0Tejqzm0Q', 'tVQzlO-z4eQ', 'O16yxQN1SkM', 'kCNtp4-Gn60', '354EYFkSgbs', 'hDLoqMciM-A', 'R__OksWGAvk', 'SxDtcLhjk5A', 'FXJD57CU9o8', 'gVPRagJXXCU', 'MGWh4YocD6s', '4IGvPdXeBvA', 'yhWWVYn_4LU', 'OxFEax0qhiM', 'J-JSmHCJDQE', 'hchzgretlZs', 'PPekR7M1TDo', 'HSFOUsx4HG8', 'oa-R423lUDU', 'acVAa43UtFs']","12 claves para tomar decisiones que te hagan feliz⎮Sergio Fernández, Instituto Pensamiento Positivo",56
CNBC,1,624,1007,IaR1StKajvY,['1dccee'],5093,0.14222047450517702,2,2020-04-19,"['MfgIXP4NWjw', 'BlP_KzTeON0', '4DJtjyB1gvE', 'ffNw4TSozrM', 'k5OAjnveyJo', '_JuyDN0qzRY', 'HRz-Tr553cc', 'KRvorrGmYfY', 'c1eRtBjhkzA', 'ie3ZEqAsoDU', 'dRFbwjwQ4VE', 'h6GqEpmn_Fk', '229Fi8fOtho', 'kSi6pwtvIWI', '3d_rV6JuSS4', 'Fq3KMoidtLk', 'YkI3zkQ4WBo', '4vCWCfgGgaY', 'ZDzfb_KyllA', 'Ko1bqasNDls']",China And South Korea Offer A Glimpse At Life After Shelter-In-Place,628
Fox News,1,1389,491,P-rKGk8AhA0,"['1abdae', '1dcddc', '1eaaad', '1eaab', '1eaada', '1eabae', '1ead', '1eadbe', '1eadca', '1eadeb', '1ebaab', '1ebad', '1ebb', '1ebbbe', '1ebbca', '1ebbeb', '1ebda', '1ebdbd', '1ebddb', '1ebdea', '1ebeac', '1ebeea', '1ecaab', '1ecad', '1ecb', '1ecbbe', '1ecbca', '1ecbeb', '1eccbb', '1eccdc', '1ecea', '1ecebd', '1ecedb', '1eceea', '1edcad', '1edcbb', '1edccb']",32,9.742102503604666,137,2020-04-24,"['qei0aY2vww8', 'fhHH1AJtZ3Y', 'KOexVu9Ou50', 'jyOnfK_UMV4', 'wF3-4SkaSt4', 'oycwY1RhW_0', 'rDBfOgmGImM', 'roNnka8B4lI', 'J7oLjAAIsKg', 'wiMfSjqBhkw', 'RexUJeWmzSE', 'fP1GkV06PYY', 'uy84FpqNFtU', 'IFpv2ksDKlE', '0v29QcaYdcI', '7PbFyH-QPo4', 'jv1gCFy3iMI', 'APoSHB9pQk8', 'AYQ8hT8cVTE', 'lFKQGGf1iiI']",Cyclist berated by CNN’s Cuomo speaks out on ‘Tucker Carlson Tonight’,1
ilovecookingireland,1,2859,969,2FVfJTGpXnU,"['1dcdae', '1ddacb', '1ebedd']",136,0.5688818980207101,8,2017-12-15,"['sZP3TKWlGnA', '0gCe09eEmWw', 'BJEHsvW2J6M', 'UouZYyxhb1k', 'xv8xuX__Gn4', 'd4C8eLSTp8A', 'n0U8RdRdFDU', 'LNDwDH5C-6A', 'uebRV21rWOM', 'GRwfWx4167E', 'sTAiDki7AQA', 'be57uXRf5xo', 'euFGxy1KcuM', 'EGbNI26PPYg', 'stoPYwdPU-E', 'hXdl-Z1Rrvo', 'bOQfTGfNLjM', '4r8irdLuUtc', 'NwsTxK1Xmqk', 'qXuEXQ6dWsM']",How To Make Sourdough Bread Masterclass,8
Fox News,1,986,518,vCZjtQgSuMg,['1ecccb'],14,0.28444094901035505,4,2020-04-20,"['qei0aY2vww8', 'FzV1QB2xNeE', 'NqObNjYEZCE', 'fhHH1AJtZ3Y', 'wF3-4SkaSt4', 'roNnka8B4lI', 'oz8jvVn-Dbg', '0v29QcaYdcI', 'Bqvjf1bH-n4', 'lmlJyxk8Nc4', 'MuuA0azQRGQ', 'RexUJeWmzSE', 'P-rKGk8AhA0', 'IFpv2ksDKlE', 'jmghNve6QFY', 'rfzzn2mj1Qc', 'Y2M-lUdMUAo', '7PbFyH-QPo4', 'wiMfSjqBhkw', 'uvCZiuqt5f4']",Ingraham: Democrats take the viral path to socialism,528
TED,1,19,578,KM4Xe6Dlp0Y,"['1aaad', '1acabe', '1acce', '1acdce', '1adbcc']",400,1.351094507799187,19,2013-01-16,"['P_6vDLq64gE', 'P3fIZuW9P_M', 'eIho2S0ZahI', 'c0KYU2j0TM4', 'gXlIAS-rI4E', 'ueOqYebVhtc', 'TFbv757kup4', 'zIwLWfaAg-8', 'd0yGdNEWdn0', 'o_XVt5rdpFY', 'arj7oStGLkU', '8KkKuTCFvzI', 'w-HYZv6HzAs', 'RKK7wGAYP6k', 'X3_cl-lPYwk', 'xYemnKEKx0c', 'R1vskiVDwl4', 'LnJwH_PZXnM', '3VTsIju1dLI']","Looks aren't everything. Believe me, I'm a model. | Cameron Russell",24
Tom Scott,1,744,390,yRz-Dl60Lfc,['1aacbc'],67,0.14222047450517702,2,2019-02-18,"['MVI87HzfskQ', 'cfSIC8jwbQs', 'h0AMaW4XRCI', 'UEfP1OKKz_Q', 'G2_Q9FoD-oQ', 'VNqNnUJVcVs', 'AtkmDmMzZO8', 'TEdsQmjLMKs', 'C4Uc-cztsJo', 'IwJzsE8CvzQ', '-5wpm-gesOY', 'd8BcCLLX4N4', 'wD79NZroV88', 'lLUcOFwZvyY', 'IP-rGJKSZ3s', 'rApTzWboLrA', 'a_TSR_v07m0', 'cPeVsniB7b0', 'EocJm3Dry4E']",Why Denmark Is .24 Seconds Behind The World,2
The Late Late Show with James Corden,2,9766,696,G1wsCworwWk,['1aaac'],638,1.066653558788832,15,2018-07-26,"['UEg6TDklBuE', 'IiFPwqblizg', 'Z1VEG7Ku2Ys', '5Jtvv7vQxIA', 'kV4f7gnyX3c', 'DO9U_XxN-Kc', 'ytEgqN-BdKA', 'bF014EUJrSI', 'lzQyH-nX0u0', 'x7ScgcF0LUw', '2DTwXdqmRiM', 'pCjY3ZQY8WY', 'CW1_dUBzJV8', 'GtBcWxjioiM', 'MgxYkpNFhmc', '-lgcAySBbTA', 'N41_uJ8AnmI', 'AHLOEjxWy68', 'QjvzCTqkBDQ']",Tom Cruise Forces James Corden to Skydive,36
NowThis News,1,643,290,ZQ-cURrFLVk,"['1ddaae', '1ddeae']",21,0.639992135273299,9,2019-03-08,"['9seRmtd-S4Y', 'YlJnznzkSf4', '1LvmPL-ubsI', 'TJlpS4vhKP0', 'uVQvWwHM5kM', 'Q9SZlypyK-4', '7flBPG2djQI', 'n9Xn6WCj0K8', '1LNgT1_8WP4', 'tQEtXWdID0k', 'QtMLIRhocus', 'iHNCNPuTkHU', 'cDXSYR9lsjQ', '2X1Tgmsv9Ao', 'UANRvFNc0hw', '92U2BJ-E2ho', 'X-i5wnbBO_s', 'iGzzzfU6WIE', '5lfSeWhVWa8', 'njXZUH5hv0w']",Trump Official Caught in Lie About Asylum Seekers Thanks to Video Proof | NowThis,585
Ramón Acevedo Cardona,1,76,639,PsSg2SyyadE,['1cbeae'],932,0.21333071175776602,3,2016-07-08,"['hixDrFZj1jM', 'QrYKu17Ldws', 'QpgnVE96rzI', '7q3huIc0e2A', 'u3bgK90q5zg', '1ZtQ4LJH8ug', 'NByHzuW_xhQ', '5GLVFDVsWpA', 'w-slDB-Okmg', 'o2WRxlgKlp4', 'rqKVIqsqb08', '0XCuwdlpArg', 'EI9j0QzywuA', 'FNjEaUb1BW4', 'BwLzZVq23as', 'yTKZtgFUTAU', 'R3IGkQUaMHM', 'aCYz53fexSw', '19Of8R1AeBE', 'v5AQYvfTnWw']",Primeros síntomas de la  Menopausia,104
Comedy Central España,1,2596,646,qiX0z8RDqUY,['1bdcee'],78,0.42666142351553205,6,2018-10-31,"['_DalzenKr4k', 'K-w9qz5OC9k', '_VG0MKB3E-8', 'C-qb0RlOb4c', 'JcCXXHknUbc', 'EoTZyNbLyKU', 'xPlFsu4abeY', 'bvX0c_nbhjg', '_HgzlW_B3UE', 'SVSqJf2yzeI', 'tckikY6xKTo', '_BPIGCLKs-w', 'LBrSkquobUA', 'fHTV1RYsWoc', '_xzAYq_nHx8', 'Hdia8WuUfJE', 'mkvjOwd3A-I', '8pLi57wn0m0', '6xtPGRGxEr4', '-JT0Fw2Y7nY']",David Broncano VS Berto Romero | Roast Battle | Comedy Central España,5
The Daily Show with Trevor Noah,1,8796,804,8A3jiM2FNR8,['1adcdb'],171,0.21333071175776602,3,2020-03-26,"['iyFT8qXcOrM', 'NzDhm808oU4', 'MNM833K22LM', 'jyOnfK_UMV4', 'r2xPTP5hr6o', 'pvDXtJBwXAM', 'lF355tGAcSM', '0vgOzy0Mfsw', 'A71lfXrQlxU', 'XlrYiJt9IlQ', 'NcSUF8erpfU', 'RpZlS8Rmng4', 'FiXgBBA0wT0', '4J0d59dd-qM', 'olltxxz6WTg', 'DFZb2qBIrEw', 'Fqw-9yMV0sI', 'oAQ4BsFYqt4', '7GBEXO-2480', 'FqH0DMkqoIc']",Dr. Fauci Answers Trevor’s Questions About Coronavirus | The Daily Social Distancing Show,11
Talks at Google,1,579,3044,guZa7mQV1l0,"['1edaeb', '1eebeb']",15,0.21333071175776602,3,2016-05-27,"['yPsvgmZlVuQ', 'vsMydMDi3rI', 'HRl0dvPRkSI', 'PPfhZsAGsEI', '2ZbXSt4Bo1A', 'RyTQ5-SQYTo', 'RS8R2TKrYi0', 'MjhDkNmtjy0', 'dENi7K2lX4U', 'rk_SMBIW1mg', 'llctqNJr2IU', 'HAnw168huqA', '2-p44-9S4O0', '_ruRiTeX1jE', 'pni_kDv9BsU', 'xQJOylbLYJY', 'GwKoxnIvZJI', 'P_6vDLq64gE', 'zhkTHkIZJEc']","Chris Voss: ""Never Split the Difference"" | Talks at Google",1
60 Minutes Australia,1,3573,795,KZ-tCc3S8V8,['1aacdb'],24,0.14222047450517702,2,2020-04-19,"['pEQcvcyzQGE', 'zdR-I35Ladk', 'Le_rfTdayLs', 'ly6pz1_AKiE', 'dRFbwjwQ4VE', 'va9HnnvRYs0', 'Y7nZ4mw4mXw', 'zMqAYJg7acE', 'BzCqQKnF9Oo', '4cwXifDaCjE', '3x1aLAw_xkY', 'y2oML9BpQ5g', 'wa8b117uWEM', 'Gdd7dtDaYmM', 'ZWK1tun2UJg', 'uvCZiuqt5f4', 'nv3ocntSSUU', 'UDY5COg2P2c', 'd-6EXZ7yM2E', '8ZcZR5f1gc0']",Lawsuit sues China for six trillion dollars in coronavirus reparations | 60 Minutes Australia,1
ratonescoloraos,1,344,3736,V5Fj6kBvjYw,['1cdacd'],4337,0.14222047450517702,2,2013-04-03,"['uvXgK3kj4CA', 'vSUPI4Awthc', 'Xu-mGLU-xpk', 'vONx07FnxtY', 'N_lvoF9zm6A', 'a1NtEiuCD4U', 'kUqawEmXqOM', '9qFllKHsiSU', 'natpwh48cYc', 'UCfaPVpDHNQ', 'vbajLrhdNHo', '99cYM8R2yu4', 'F8Hjtp5rCmI', '5gtNbG28z84', 'yLstwwccZYg', '_1p6Vez55jw', 'nkWeBwwzMH4', '2LYm_GHx5x8', 'SHX7Oq1i8c8']","ESPECIAL ANTONIO GALA: ""No os molestéis, conozco la salida""",532
Mark Bowden,1,1134,1250,rk_SMBIW1mg,['1babbd'],25,0.5688818980207101,8,2013-10-27,"['zXCiv4sc5eY', 'HRl0dvPRkSI', 'W3P3rT0j2gQ', 'HAnw168huqA', 'rNwnEwlsNSA', 'UUnRKf2CemA', 'lvxJoUuG018', 'P_6vDLq64gE', '3E46oWB4V0s', '4jwUXV4QaTw', 'pni_kDv9BsU', 'aQ-IeBfQwGM', 'qYvXk_bqlBk', 'PPfhZsAGsEI', 'X3_cl-lPYwk', 'uT_GcOGEFsk', 'eIho2S0ZahI', 'MdZAMSyn_As', 'xuM7ZS7nodk', '9eyT7V74mDE']",Body Language Expert Keynote Mark Bowden at TEDx Toronto — The Importance Of Being Inauthentic,2
Mentes Brillantes,1,1084,1192,O16yxQN1SkM,"['1caace', '1cacc', '1cade', '1ccace', '1ccbcc', '1ccbde']",29,2.559968541093197,36,2017-10-18,"['f69n5VQLIQw', 'oyBvxrbLdBs', '6Dg2K6iww-g', 'SMqUDGVoUr4', '7Lothw5uIc8', 'MtLdwDtNkhw', 'V33U1OsFVnQ', 'yRPHsp5K-Zk', 'AJPRTSlxqCg', 'vDR-PyFC14w', 'cQthsLfwpnI', 'm7eyasI9QEI', 'Z1fiVvzj2-o', 'lgbgn3DXL7w', 'BbA5dpS4CcI', '5qD7pbw-_2U', '9D9r2VZV1Sk', 'sD4UbnwWhV8', '0iiSqev8Uxo']",Mario Alonso Puig: Las 9 inteligencias,1
"American College of Allergy, Asthma and Immunology",1,13,116,y3n-vQI3PPE,['1acbcc'],285,0.14222047450517702,2,2020-04-20,"['DqyjmVr5EUk', 'od7TSsg12rk', 'eS662UWuKj8', 'B4UYaumLy90', '80gdNrJy5xA', '4x3Rk2xC84Y', '85qFFfTGOEs', 'F68ueldCkFY', 'JwPWdkbyizw', 'Dk0yhlEZYgA', 'xCKzTK1RQi8', 'PRRHXmSiuQw', 'wnG3G7ml-bE', 'thEweF2z-jo', '2fLTVOxFlHo', 'mvtUIrRfrIc', 'KbjQI0ns65M', 'MbohZrnie-4', 'AbOYTsDDiWw', '6Ln4PfTwf-E']",What’s the difference between COVID-19 and other viruses?,7477
CNBC International,1,1395,292,wsbHS3VtCvM,['1eacda'],19,0.21333071175776602,3,2019-01-10,"['L9FELWSDYPk', '1ylleTbizgU', 'luTPMHC7zHY', '4cwXifDaCjE', 'zQV_DKQkT8o', '6Af6b_wyiwI', 'SSdTjXs4jWM', 'f5SE47Xjx2Q', '3ibzuvg-EYQ', 'mQUhJTxK5mA', 'cRDgnLa42PQ', 'EvXROXiIpvQ', 'giQ8xEWjnBs', 'Xtu2WXehZe4', '0w7mjwp5V40', 'jAni7SUH754', 'pm0Uh9NuX6c', 'BzCqQKnF9Oo', 'wi9pnesQigM', 'egmfTZRuqzA']",What does China own in the U.S.? | CNBC Explains,2
Armapedia,1,303,980,kzRcI0YiIU4,['1eeded'],11,0.071110237252588,1,2019-10-28,"['0_Ra1BCpY3Q', 'bqFEfH63vdw', 'LSWSfDJEaU4', 'hAmhRfwYjJk', 'ZKC3J92Dy-4', 'V7CzY4UALwY', 'qMrPLqJ3IwQ', '6hMgjy_Y-48', '9es7CZvWRBY', 'Rhtw2F1-jLM', 'c18BqSr9tK8', 'Eiop4hrBJO4', 'OyLALSzWW74', 'C1yUm3-YcWs', 'r9P5Ku9Q7cE', 'Y-lVr3clKmA', 'Pwvm4FCltss', '8oEqNUZppDs', 'X9HZtKuDF0s']",15 Cosas que Debes Saber del F-35 Lightning II,414
MetabolismoTV,1,888,692,elzG5zqUPXI,['1cbdcd'],33,0.071110237252588,1,2012-04-03,"['RxpLE2mByco', 'ofFcILsQH5Q', 'tFAO3tNyt8w', 'Z_C3Jn3PyXc', 'loFNfsVRTus', 'LTa41_OWDTM', 'mg-vdfMsVbM', 'qCOQObmkXgY', 'VVlcpi8AdQY', 'BSZqept5BYY', 'L5VFReSgi_c', 'Yc23WJzmzng', 'rpy8ANJeMx4', '4XS1ZHLTwj4', '5vvtD7UzEbE', 'HRc1Q2w9_Po', '56lV7A7QGuY', 'P0dIj55jb-w', '0pKphO85-H0', 'fvnSnPEb6xM']",Episodio #40 Cómo romper la adicción a los carbohidratos,1
Jimmy Kimmel Live,1,1216,525,rS-APKpLvMc,['1bbaec'],20,0.5688818980207101,8,2020-04-15,"['0xqZaqf_1BM', 'uQXQbcs2UsM', 'Jccvh47hIPA', 'NxFkEj7KPC0', 'bVATtKo9UWA', 'dRFbwjwQ4VE', '7P_stDcFjAM', 'ego7_Y5DECw', 'NzDhm808oU4', 'c2DgwPG7mAA', 'uiiOaDkWUoE', 'umpalMtQE50', 'DHLRj1LaPiQ', 'mmJAcERLGAE', 'LyeRC08UkeY', 'LZ_l0z2LMws', 'WSIuBzKUPDw', 'Rb6dMOCcpqg', 'krcHpMdOVAk', 'PxDK95Q5qN0']",Jimmy Kimmel’s Quarantine Monologue – The Trumpiest Thing Trump Has Ever Done,1
WatchMojo Español,1,2540,875,4y26Iiu_CXs,['1aabae'],21,0.14222047450517702,2,2016-01-19,"['r93BTEN3Bjw', '8dmcYsIQ7sc', 'm3RzPA-al-Y', 'ubD10MMEAHY', '6ZFbNTmhqKw', 's9X5aQphWaM', '6daD2gUMlSk', 'R5jfwWMvQZs', 'RVCQu_dUL5w', 'DL9nlcHoN4s', 'QuXV7l7F1m4', 'wt5FWkUZ2iY', 'njIUJtqMccE', 'UE4iPLwJlF4', 'UbAuQEa_jO0', 'acwL4gKRDo4', '80cwGhDACZE', 'Oee634v8RwU', '7CiMlD7MbgY']",¡Top 10 Escándalos Que Terminaron Carreras!,4
ABC News,1,109,3621,Y4WGJGzzBZc,['1dcdca'],748,0.497771660768121,7,2020-04-16,"['STGN2-NJvvA', 'w_Ma8oQLmSM', '8LWNjVeU5jI', '_w3lgXDT9GU', 'ZE5dx7Fbvss', 'C92LlAnGScc', 'VrEg7ifoJd0', 'QmKgsQdU-o0', '4zbmMO-cUAw', '_E0I3mtF1BQ', '_nslXXnnIiY', 'HfBf1hYH3MI', 'G52t_DaKhuw', 'iwwaJxfUZUQ', 'dAMghQK1zZo', 'uy9fG4s7wPI', '6DB_p2sMJTE', 'XTeOrGIerV4', 'YJIX11J1qzk', 'IFpv2ksDKlE']","ABC News Prime: Trump’s plan to re-open America, Economic troubles, Nursing homes fighting covid-19",81
La Cocina de la Abuela,1,4243,678,0rtFCQuewe8,['1dccca'],84,0.28444094901035505,4,2019-09-29,"['c2pBiS_-_Dk', 'kB19bv_tHI4', 'SBG7ROCk1O4', '2A1D2gRIp7U', 'm08i8oXpFB0', 'pva0_mvr_Ww', 'bQdv2XrJxmw', 'ZO3B70GuO6I', 'xv8xuX__Gn4', 'CmHYcv0915c', 'DxDwykqqVqs', 'Xf6bZgmduYo', 'EtQMIlEwXFM', '_2bub1OJFNU', 'XumRVPmecu8', 'o9d-8IH4BBs', 'dIsGkpQGq5o', 'zKJ1W5HNGrM', 'xnAHU6l-JaA']","PAN casero 🍞 SIN AMASAR, en 3 minutos 🥖 receta muy fácil.",3
MetabolismoTV,1,2518,621,ofFcILsQH5Q,['1cbdce'],60,0.14222047450517702,2,2017-05-16,"['xQWvg59kgPY', '0pKphO85-H0', 'Z_C3Jn3PyXc', 'WDlF2Hh6ccQ', 'JKhUgQ60wmo', 'LTa41_OWDTM', 'mg-vdfMsVbM', 'g4Dd5V1BaMA', '9X3SETx-EkM', 'UbfJIx0nQ7A', 'EUw9xBR7ULU', 'loFNfsVRTus', 'Yc23WJzmzng', 'RxpLE2mByco', 'HRc1Q2w9_Po', 'CdqeKEmuIJM', 'lse-c2YcVOk', 'JXjLIg1PpiQ', 'bBsQO1gOOYw', 'K2YcTIrS5Yc']",Episodio #1174 Lo que desconoces del café,3
Vox,1,8071,446,luTPMHC7zHY,['1eacea'],116,0.355551186262944,5,2017-02-17,"['BzCqQKnF9Oo', 'zQV_DKQkT8o', 'SGJ5cZnoodY', 'oUeXaPaKF50', 'veMFCFyOwFI', 'cUBg6Qp_N98', 'BShvYeyMm_Y', '7DbdBIuFrIE', 'cMkHcZ5IwjU', '3ibzuvg-EYQ', 'gclHqgNM2pk', 'WesrJBgEmyw', 'XewnyUJgyA4', 'YGFtFFrsQ7c', '6Af6b_wyiwI', 'inebLA3HqPo', 'UgYpoB2CIdc', 'a0WJ1CyC2IQ', 'TNQsmPf24go', 'PUwmA3Q0_OE']",Why China is building islands in the South China Sea,10
