channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
TEDx Talks,1,967,907,kARkOdRHaj8,['1fhb'],19,0.257436452136289,4,2018-10-18,"['TFbv757kup4', 'LnJwH_PZXnM', 'UUnRKf2CemA', '4BZuWrdC-9Q', 'xnLoToJVQH4', 'Y4gly9n9RBo', 'o3K_HbpWNpg', 'JsC9ZHi79jo', 'd0yGdNEWdn0', 'xp0O2vi8DX4', '3E46oWB4V0s', 'oDsMlmfLjd4', 'W3P3rT0j2gQ', 'w-HYZv6HzAs', 'LNHBMFCzznE', '6MBaFL7sCb8', 'lo0X2ZdElQ4', 'JD4O7ama3o8', 'esPRsT-lmw8']",How to Deal with Difficult People | Jay Johnson | TEDxLivoniaCCLibrary,1
La Resistencia en Movistar+,1,1440,1509,Vpn01ujFQpk,['1geg'],26,0.38615467820443405,6,2018-05-31,"['B0SeCP9V9VU', 'C-qb0RlOb4c', 'lAXPX8lcSrA', '_HgzlW_B3UE', 'yplPd3mw7UA', 'ljbTl5xOXWc', '8emUM2lEngo', 'vpKIMyRzTAw', 'cnw5-4TxgmQ', '_PAMJe4NyNQ', 'q9zUXu-KNlw', 'qiX0z8RDqUY', '5UQGV2ZETV8', '_NMkjTkTaB0', 'YnZps_ZYtuw', 'qw81hx1jEQg', 'aPhJmNuephA', '7MnvEPcdOp4', 't4PnrxzwusM']",LA RESISTENCIA - Entrevista a Raúl Cimas | #LaResistencia 31.05.2018,3
,1,-1,-1,jF4wnhFxNA0,['1dii'],-1,0.38615467820443405,6,,[],,-1
La Resistencia en Movistar+,1,496,1248,6-HgJ96pdFw,['1gef'],21,0.128718226068144,2,2018-05-09,"['GECGmDt3epY', 'Vpn01ujFQpk', 'GGXIR6uzXJM', 'B0SeCP9V9VU', 'C-qb0RlOb4c', 'CS4fUiYA1xo', 'SAElZamPeWI', 'NExL97eUTLw', 'yplPd3mw7UA', 'zZa8PFYtWr4', 'uDOnBUJzdj4', 'PlhHPEoMSlA', 'lzxvdhRi8nM', 'BrOJUKG2FvQ', 'UjXInsQtKH4', '_20b8nJjCyg', 'FA3Dhs1bbqY', 'UDfJUlI_tXU', 'q9zUXu-KNlw']",LA RESISTENCIA - Entrevista a Antoni Daimiel | #LaResistencia 09.05.2018,1
Learn English with EnglishClass101.com,1,2762,7573,NNamZZsggM4,['1cae'],84,0.19307733910221703,3,2019-06-25,"['kCMYfcjqlvI', '_3MyZJ3kVBE', 'F826P-fsR68', '5MgBikgcWnY', 'FjjSbI9WQtk', 'xQIhmohkV74', 'XzjQV5oRtOQ', 'WfdtKbAJOmE', 'G80UXlmfrHA', 'e7Pg8a6jL1I', 'V_1RY3UDlUI', '6MVxOPEu6HA', '_KXmZKW_cag', 'g25jcvtjZjA', 'd0yGdNEWdn0', 'NdXPnJLR07E', 'HV6h7MRrRNA', '1Iv-Ttr_Xm8', 'AVYfyTvc9KY']",2 Hours of English Conversation Practice - Improve Speaking Skills,4
Borja Vilaseca,1,189,3957,u78k4CUEAuc,['1ccc'],2458,0.5792320173066521,9,2017-08-08,"['SxDtcLhjk5A', 'to3MIP7M9BM', 'ak_TWV-4wYA', 'XWSp9iJkqO0', 'IP8cE4T46sA', 'e4R84M1CzNw', 'TejG2KaG2as', 'JjU5X5jQpmQ', 'VDgVRQK-Vyg', 'ov-qo9SOW_M', '62EEdeP9Fpk', 'rWz8TQM1UpQ', 'Vh-C1OyvcXc', 'YTwCJ02ceZ8', 'CuTOQ0is6xQ', 'Q_qzBtTLc4s', 'Qc6nKy6GMLo', 'n7ZNepgPheI', 'oF1R1UWyJqk']",El infierno de los celos,113
Finect,1,35,2048,oa-R423lUDU,['1ijg'],1072,0.128718226068144,2,2020-04-08,"['GEUK0_Dd0DU', '-d8Y4_9VaDE', 'J-JSmHCJDQE', 'EgoHdX0ICcs', 'XBz-QAfTl7A', 'SMqUDGVoUr4', 't1VzcaG5s7o', 'txV5EqJbDxg', 'tBIZMXiIL8o', 'kCNtp4-Gn60', 'MdTIgLmN2Ws', 'HOt_JHjiwjM', '3hke-nApHtM', 'MGWh4YocD6s', 'tVQzlO-z4eQ', 'cyNWUGJUbtU', 'AQ1nU-DYssA', '8vAZPn78pyk', '38NgWMOprTo']",¿Cómo aprovechar la cuarentena para mejorar nuestra vida? 💪🏻 Sergio Fernández 🎙️ FinectTalks,31
ABC News,1,21,0,w_Ma8oQLmSM,"['1bhb', '1icb']",79,0.836668469442942,13,2020-02-11,"['C92LlAnGScc', '6xrJy-1_qS4', 'CVhYW6e3qc8', '9Auq9mYxFEE', 'dAMghQK1zZo', 'lX4v9Sx99ZY', '1jUVIFfGqcM', 'pES1Zd_vyjU', 'BzjMqd6KqXg', 'vIbRuNdrn6k', 'WisZM9CMlTo', '5VEmOvfAvpw', 'Kw-yT72tnVM', 'VSQnOS7t4Gg', 'VB6SIKl8Md0', 'iCCY67ffY5U', '0WuwYdSdjlw', 'nMv1F6BXcEE', 'XTeOrGIerV4', 'sqI5_jH-AbY']",Watch the Latest News Headlines and Live Events — ABC News Live,-1
Jimmy Kimmel Live,1,952,515,7P_stDcFjAM,"['1cgb', '1ch', '1ech', '1jch']",18,2.767441860465116,43,2020-04-22,"['0xqZaqf_1BM', 'jyOnfK_UMV4', 'APoSHB9pQk8', 'Jccvh47hIPA', 'MXbAVEYI0bs', 'ego7_Y5DECw', 'D9l1M_6MNxw', 'rS-APKpLvMc', 'VlD8Mjxigws', 'PzuDi7UIVYg', 'PxDK95Q5qN0', 'Z0xSdI72ZnQ', 'Va0l3x5J7vE', 'toDHKNqHv4g', 'ke6ckNrJVAk', 'WTQ6Csx47RM', 'pvDXtJBwXAM', 'B8IC3kpk7SY', 'QoXdXPg_8dg', 'uPxct29FqD0']",Jimmy Kimmel’s Quarantine Monologue – Trump & Vegas Mayor Compete for Who's Crazier,1
TEDx Talks,1,2133,856,AxiZC50IjCM,['1fea'],61,0.19307733910221703,3,2017-06-13,"['9ebJlcZMx3c', 'd0yGdNEWdn0', 'JsC9ZHi79jo', 'gj3ZnKlHqxI', 'xp0O2vi8DX4', 'LNHBMFCzznE', '5MgBikgcWnY', 'esPRsT-lmw8', '4-079YIasck', '_gA2lcNWloU', 'vVsXO9brK7M', '-WLHr1_EVtQ', '7TXEZ4tP06c', 'KCLdryjDl6E', '2tcEgqTWbxQ', '4O2JK_94g3Y', 'LnJwH_PZXnM', 'a2MR5XbJtXU', 'e4PTvXtz4GM']",Want to improve your memory-Do this everyday | Krishan Chahal | TEDxMMUSadopurAmbala,3
Freak51 z,1,775,1544,bogSDk_fEE4,['1igb'],16,0.19307733910221703,3,2016-11-20,"['_PsB2e0U5FU', 'PfM6xXkB78M', 'qEfBUbgAEZ4', 'cd549lZtPEU', '1F7RUeHFifg', 'BbA5dpS4CcI', 'Ce8Jcrb7yOo', 'NPE7i8wuupk', '3N6_5XpW_Vk', 'DbqkBAjId_U', 'V33U1OsFVnQ', 'ZlCVKar_LFQ', 'pkeEglt7qj0', 'Fj9TwMTxGuc', 'EtSN8GGBwsM', 'C3zzwc72KHw', 'RDahZ8VFjpo', 'LwlJlVq5vQI', 'gwEq0-ACUr8', 'jWZGwwKmXfY']","Chema Alonso ¿Sabes lo que pasa cuando das a ‘sí, acepto’ en una app?",1
The Late Show with Stephen Colbert,1,1220,800,FiXgBBA0wT0,['1caf'],40,0.38615467820443405,6,2020-04-01,"['TSkoq-pxyh4', 'MQ_Gw9etRfk', 'FalZieYeR04', 'D9l1M_6MNxw', 'dRFbwjwQ4VE', 'EPO9WmkHYEw', '-vf8V3gk5vI', '36usSPWHB2I', 'GK8VBltF-ms', 'hIv7YJ0UrlM', 'iyFT8qXcOrM', '_IugzPwpsyY', 'OozvkPVI7LI', 'dNiuaKKEPu8', 'WyGq6cjcc3Q', 'XCy4UpptgdM', '-aVXmdMROAc', '0xqZaqf_1BM', 'QbHE5h218vI', 'DVIZb_dxgVY']",America's Obsession With Gov. Cuomo Has Gone To A Weird Place,2
FUNDACIÓN JUAN MARCH,1,236,3073,_zZqwtEdgJk,"['1aci', '1ebi', '1hdi', '1jei']",3952,1.5446187128177389,24,2017-05-04,"['CTtnGjZl-h4', 'P8fQ81Iq2to', '_nU4uSn7L_Q', 'BuQ0fpZAShI', 'qYk4nPopeMk', 'TpXq8QAROmc', 'Du9rp--Lk1Y', 'Rj9UA0efwig', 'RlNbKiOvhKw', 'QPLDWWzvYvc', 'WisWde4lZdQ', 'tsv-LQm9xmk', 'fvy6voaOTxI', 'r3b7NtP430I', 'Q-F7I6DXtmk', 'Nmv7YTb9Hd0', 'npurYRPN9Zo', '7yOh_k0XGxE', 'jyqJgoFXp7A']",Los siete sabios de Grecia | Carlos García Gual,240
TEDx Talks,1,3263,1066,jodhovumkHQ,['1fgg'],66,0.257436452136289,4,2013-08-30,"['gh5VhaicC6g', 'xuM7ZS7nodk', 'Lp7E973zozc', 'o4Y5Mr8rZ9A', 'P3fIZuW9P_M', '44J3FGYKltI', 'xp0O2vi8DX4', 'W6BYAjhjt38', '39Zcwc4lr08', 'veEQQ-N9xWU', 'gTZgfyOW-DA', 'TFbv757kup4', 'vVsXO9brK7M', '--mY5ruEhqI', '8zw7AXwnb8M', 'esPRsT-lmw8', 'jmUayKnHWWM', 'gBkIyJ7kf_I', 'w-HYZv6HzAs']",Select the right relationship | Alexandra Redcay | TEDxUpperEastSide,5
El Mundo,1,1828,1766,NnOVF1152GM,"['1ejf', '1hef', '1jfg', '1jjf']",49,1.351541373715522,21,2020-04-11,"['Okrrdoh6VQQ', 'vOsRjMGVze0', 'qEfBUbgAEZ4', 'N_lvoF9zm6A', 'xafPqcy3lwk', 'b0zBSEFfJ8A', 'Jq3rIFwz6pM', 'Ce8Jcrb7yOo', 'ARv4oB6tKgw', 'S00SsqG-5ng', 'ihMMkgXh9mU', 'F4IYuy8mtTk', 'XVAHhv3JVQk', 'hpF7LhMXu5I', '9LgcX5Z-hQM', 'r4HuIxKctbE', 'F8Hjtp5rCmI', 'nibwVszJIgE', 'Lp3qeacjLqQ', 'ajIqAoK38rE']","Iker Jiménez: ""Llevo confinado mucho tiempo antes de que lo dijera el Gobierno""",1
Cafe Music BGM channel,1,2584,0,Dx5qFachd3A,['1djb'],82,0.128718226068144,2,2019-01-15,"['GkqhHEAy1zw', 'UqsXOmjE-JE', 'x2HhbQTcTYI', 'SORD03t7nlo', 'Nm41b3B40iI', 'fEvM-OUbaKs', 'PErqizZqLjI', '74iHoCM83Mg', 'GPuRWviQiQM', 'Y-JQ-RCyPpQ', 'XPUNJcVF0zo', 'ZcThrAU9yLk', 'c9xtkAZSK50', '_sI_Ps7JSEk', 'X12JEDT_FNE', '3jWRrafhO7M', 'yvTsn6CHPcU', 'ZE0So9z9QCM', 'dI3toQVr9e8']",Relaxing Jazz Piano Radio - Slow Jazz Music - 24/7 Live Stream - Music For Work & Study,-1
TEDx Talks,1,3577,1584,veEQQ-N9xWU,"['1faf', '1fgc']",150,0.9010275824770141,14,2013-02-15,"['zXCiv4sc5eY', 'Lp7E973zozc', 'xuM7ZS7nodk', 'TFbv757kup4', 'xp0O2vi8DX4', '5MgBikgcWnY', '79zra755WgA', 'bRtBHF-WPpM', 'H6n3iNh4XLI', 'MdZAMSyn_As', 'xI8lLpYtQ6M', 'd0yGdNEWdn0', 'vuIlsN32WaE', '39Zcwc4lr08', 'vVsXO9brK7M', 'lvxJoUuG018', 'w-HYZv6HzAs', 'UUnRKf2CemA', 'Hu4Yvq-g7_Y']",The art of being yourself | Caroline McHugh | TEDxMiltonKeynesWomen,8
Jimmy Kimmel Live,1,873,486,ego7_Y5DECw,"['1cgg', '1chf']",17,0.7723093564088691,12,2020-04-20,"['0xqZaqf_1BM', 'MXbAVEYI0bs', 'pvDXtJBwXAM', 'Jccvh47hIPA', 'hIv7YJ0UrlM', '7P_stDcFjAM', 'dRFbwjwQ4VE', 'wFKkVvUgUUk', 'jyOnfK_UMV4', 'rS-APKpLvMc', 'B_zdHfLeaZo', 'Zk11vI-7czE', 'vVHhuLoPs_I', 'Rb6dMOCcpqg', 'umpalMtQE50', 'c_KeluilBcs', 'r2xPTP5hr6o', 'uQXQbcs2UsM', 'WTQ6Csx47RM', 'XYviM5xevC8']",Jimmy Kimmel’s Quarantine Monologue – Trump Encourages Stay at Home Protests,1
Chef Stefano Barbato Español,1,1925,1700,o9d-8IH4BBs,['1hfg'],49,1.029745808545159,16,2017-04-05,"['xv8xuX__Gn4', 'LYlBvtHePj8', 'ZoE1NIA9XVo', 'MUnIo8l6H0k', 'cA5a25IhFGA', '2FVfJTGpXnU', 'DSeJGI0tG68', 'WrtI5KXQ-F0', 'AmoahYb2P7E', 'K2r-iGIyyN0', 'uebRV21rWOM', '_2bub1OJFNU', 'WqfNY1aBBYk', 'M_YKf8xDpSs', 'uor5FaYPnTw', 'LABqoHwivZw', 'TNHfPVbmit8', 'KAIf-t6ah9k', '0rtFCQuewe8']","Como Hacer Masa Madre en Casa, Paso a Paso",2
STRELKA - Street Fight Championship,1,23,441,2JmLX9y62uE,['1ida'],244,0.064359113034072,1,2017-05-29,"['cla0QtZdKUE', 'ZR22O1q-MT8', 'htbalQQE3Bs', 'OOZOq-PYTpM', 'xzGGag4UDac', 'RNLybeX-Jm8', '197Y0GJDeLg', 'nxRHejWJiYo', '1j2zTrnqUo4', 'GFxSMfweZyY', 'u0D8AjNPA1E', 'r7PFBTX291E', '4Hrc5JQ8Rus', 'seXMjq9zSWE', 'VPuMDGZtiq8', '7Ws8G6AWe30', 'bM68VMkKI9Q', '4UPh0_3TXOI', 'ksyHl9ZI4DQ', 'pX3uMWkNE8s']",Un Jugador de rugby contra dos luchadores sin reglas,35
HALIDONMUSIC,1,1530,7501,BMuknRb7woc,['1deb'],40,0.19307733910221703,3,2018-08-27,"['mIYzp5rcTvU', 'j3pdNPYRvwk', 'VB6SIKl8Md0', 'iUohO2MSot8', 'i8A849ZvOAE', 'FPaByTt1Yws', 'ZKFwQFBwQFU', 'RRov7jBIQgM', 'jBobfoL_SKo', 'wqeJ5Vkb6JE', 'xgs-laNZ0SE', 'vwIUJbIU57s', '5VB1RvyfISM', '5gfIDSreaV0', 'AnlKTlJLkro', '4GnVDPD01as', '7JmprpRIsEY', 'PJL_mVgT0Ao', 'sjkrrmBnpGE']","Classical Music for Studying & Brain Power | Mozart, Vivaldi, Tchaikovsky...",6
Jimmy Kimmel Live,1,7394,266,wzZPNpL0FqQ,['1cgj'],343,0.257436452136289,4,2019-12-10,"['fukx0OR1ao4', 'bF014EUJrSI', 'G1wsCworwWk', 'DO9U_XxN-Kc', 'GecuV2XFpn8', 'rdkzZRd0B-4', 'BHwajfmSk1M', 'WN-IW6wOdnI', 'Z26QVooD-Ic', 'Xq7NxOhRL3g', 'VSYjs5RnlRo', 'Zw7gIN2hPXw', 'U4gOr2OfEf4', 'RK-oQfFToVg', 'sh4UNg-xsFM', 'O-PUHYb5WQ4', '1vJLFcOyVnA', '2nyCpVDbhGY', '1R8ZS-EHJUc']",Jimmy Kimmel Pranks Staff with His Wax Figure,12
Boxing Legends TV,1,20,905,KQMkWKmToEY,['1idh'],254,0.064359113034072,1,2018-02-21,"['_BLLaKcMrm0', 'e38BwUptqbQ', 'U42iuaz4FcM', 'sEFFI-ih9MA', 'MUtp55a8hKg', '4vxrgB9xAJ4', 's6bCmZmy9aQ', '55AasOJZzDE', 'ImxUpS1UseA', 'TBUQtfeICaE', 'RNLybeX-Jm8', 'DBwPlXe3p3o', 'SyRDb6Hgtsg', '3C3BxYwhzQ4', 'LUg1-SNP9xg', 'S9qGpS6IHuQ', 'hO4USIyqYrA', 'zeDLmpBBQJA', '1cgohEtdpms', 'C_fEIVwjrew']",Top 25 Punches That Will Never Be Forgotten... Pt3,40
ABC News,1,48,3611,iZVd2HNuPtE,['1bhe'],443,0.38615467820443405,6,2020-04-22,"['_w3lgXDT9GU', 'w_Ma8oQLmSM', 'STGN2-NJvvA', 'C92LlAnGScc', 'mdaX5vguCDk', 'KAwl-ekSz7U', 'miSKxKi_nrE', '0WuwYdSdjlw', 'KZ-tCc3S8V8', 'ut_Guma2Z1M', 'vIbRuNdrn6k', 'YyqRsOPo4Ik', '_E0I3mtF1BQ', 'pjVnFWHomtg', 'lX4v9Sx99ZY', 'Zk11vI-7czE', 'XTeOrGIerV4', '72CtMFyAmjs', 'dAMghQK1zZo', 'b2vip71s1x8']","ABC News Prime: Battle over reopening, head of BARDA removed from post, Iranian gunboat threats",38
TEDx Talks,1,5394,801,w-HYZv6HzAs,"['1fac', '1fjg']",316,1.222823147647377,19,2012-01-13,"['Lp7E973zozc', '7sxpKhIbr0E', 'xp0O2vi8DX4', '5MgBikgcWnY', 'a2MR5XbJtXU', 'H6n3iNh4XLI', 'd0yGdNEWdn0', '4BZuWrdC-9Q', '-WLHr1_EVtQ', 'MdZAMSyn_As', 'SaQQVevhZEM', 'LNHBMFCzznE', '7vZmOF11P9A', 'veEQQ-N9xWU', 'P3fIZuW9P_M', 'o3K_HbpWNpg', 'esPRsT-lmw8', 'TQMbvJNRpLE', 'Hu4Yvq-g7_Y']",La habilidad de la autoconfianza: Dr. Ivan Joseph en TEDxRyersonU,19
La Resistencia en Movistar+,1,1975,1446,QBgg2cuomfs,['1ghh'],74,0.38615467820443405,6,2019-04-11,"['w2lIBQXU7do', 'm2Japz0oJek', 'T1rKVQuc3c4', 'xjtMRIS51yk', 'xllYLj5BJYw', 'nLJXEX86318', '5SGjERyzwnA', 'M_zUCawOYbc', 'mwZOHt-Q8_o', 'TZD521hESAc', '5saPAlr0SBA', '8emUM2lEngo', 'GGXIR6uzXJM', '4TGL5xFZOMw', '0v5VjUKJULM', 'NH9AZQv05yg', 'zZa8PFYtWr4', 'q9zUXu-KNlw', 'bqWfNPCqaX4', 'mwRSI1kS6So']",LA RESISTENCIA - Entrevista a Anitta | #LaResistencia 11.04.2019,3
Hipertextual,1,205,415,3R0aOmbRNII,['1gif'],14,0.128718226068144,2,2019-06-27,"['B1h-R2rJEfE', 'ni6n0WahIHw', 'm2Japz0oJek', 'gGLCzr_4zQk', 'GGXIR6uzXJM', 'X1Z0Znsx7Mo', 'ozPlaIqfPyc', 'cQWGUo6wEHc', 'VGpU8bafZbA', 'w8VXfi-mJlU', 'tafVUpRmBqI', 'Ce8Jcrb7yOo', 'yAWlq8PF1Pc', 'tb3_H40VqTE', 'fcWB5DIbSrw', 'Va0l3x5J7vE', 'QZcZORPrJQk', 'yS4U6DbSEx4', 'SmyluyGV6XU', 'XNvLm47fKds']",REALMENTE MURIÓ BERLÍN? Entrevista exclusiva La Casa de Papel | Hipertextual,891
The Late Show with Stephen Colbert,1,2117,726,krcHpMdOVAk,['1cef'],45,1.222823147647377,19,2020-04-14,"['WSIuBzKUPDw', 'PxDK95Q5qN0', 'c_KeluilBcs', 'D9l1M_6MNxw', 'r2xPTP5hr6o', 'hIv7YJ0UrlM', 'z0hrMg1j_d4', 'dRFbwjwQ4VE', '0xqZaqf_1BM', 'EPO9WmkHYEw', 'DVIZb_dxgVY', 'Jccvh47hIPA', 'phsU1vVHOQI', 'Nbmr_eM2DnQ', 'PpV_5-tCS-c', 'XlrYiJt9IlQ', 'BbA5dpS4CcI', 'rS-APKpLvMc', 'QbHE5h218vI', 'jv1gCFy3iMI']","Trump Can Lie About His Coronavirus Record, But People Remember His Early Inaction On The Threat",2
MSNBC,1,57,611,igM6ThP95-s,"['1aha', '1aib', '1hia']",933,1.4159004867495941,22,2020-04-24,"['ESW4Xzm6R7M', '0WuwYdSdjlw', '8cQlqlfXzyk', 'D9l1M_6MNxw', 'aNxd2WvIOnA', 'C92LlAnGScc', 'mdaX5vguCDk', 'HfBf1hYH3MI', 'lX4v9Sx99ZY', 'KIWmzlgCCyo', 'sqI5_jH-AbY', 'fXD-yE2asCY', 'uPxct29FqD0', 'YJIX11J1qzk', 'c2IeCyBkFbI', 'Vr2FLgmWCJA', 'B3gy7RbwNak', 'TTzwdmpbbHA', 'HohStgcWYBo', 'M3w2CrYiBtc']",Doctor Speaks To Need And Challenge Of Testing | Morning Joe | MSNBC,99
Canal Extremadura,1,88,3480,ie3ZEqAsoDU,['1hff'],1605,0.257436452136289,4,2017-03-16,"['Esu_HUJdhb0', 'kYmwr3lBMDY', 'rrHPlZ27zlc', '0wl3XLma3hg', '979i74348yY', '7MRhr-OSX00', 'z33vX6Xu79M', 'iWi9fOR_Zbs', 'i3AknJ6UgOQ', '5ekMp57GQQ4', 'QnjIZp-FudU', 'TOZLmEvXfi4', 'rD4WE1l4jks', 'mX6rXzexTco', '8Dch7y652Sw', 'O9-awhAqezk', 'Q870PgtibCY', '1KZcCkKuNUM', '4KRqgBfzgIs']",“Hugelkultur”: cómo utilizar los restos de poda,135
CNBC Television,1,137,3357,StybwIP8O8k,['1beh'],1659,0.257436452136289,4,2020-04-02,"['HS8neXkNnhw', 'EI5NRhoPstk', 'Xpj1YDUKxyE', 'Oi0sVRZ_49c', 'kac9LDwUdPc', 'lgkuS8UaFJI', 'JvEas_zZ4fM', 'WA1Ji-Hj1qo', '73a1f5nIi8E', 'ewHRPWaipBQ', '9G5I6oikAYA', 'C92LlAnGScc', 'mJ4-4mXK5zw', 'PHe0bXAIuk0', 'aF2L_G49eIA', 'uux3-4v1taY', 'dp8PhLsUcFE', '_ytFg0hFad8', 'yrxYhv2O3wU', 'rz7z6oCrbAo']",Watch CNBC's full interview with legendary short seller Jim Chanos,169
NBC News,1,599,3034,pGcESyHVu10,['1bbh'],3909,0.7079502433747971,11,2020-04-23,"['mdaX5vguCDk', 'jyOnfK_UMV4', 'C92LlAnGScc', 'kXybEAxL1tE', 'zu60uj0_-Nw', 'TfIb_UqwtDQ', 'ma4zZLEXIrI', 'vIbRuNdrn6k', 'sqI5_jH-AbY', '7xh8ed_dRJg', 'z-kL3BrGqc4', 'wric4Hmlrr4', 'Itb4l0TcDx8', '0WuwYdSdjlw', '1jUVIFfGqcM', '5dPJQHlzGc0', 'biorRAQJhH8', '72CtMFyAmjs', 'Qodndlj6UNQ', 'SlOtxz96s8s']",Live: New York Gov. Andrew Cuomo Holds Coronavirus Briefing | NBC News,708
Team Coco,1,64,1057,zKM7GkAgSeg,['1cjg'],2644,0.643591130340724,10,2020-04-24,"['SlUIkNxZAls', 'dfI2UnpjNU4', 'GK8VBltF-ms', '1Za8BtLgKv8', 't1bzr4ZiBPw', 'IVsuD7kQW3c', 'YA8e6DR8bmA', 'QKn4khUuLgc', 'PBeakKeMWRY', 'DesEUpFgGrQ', '4PkdHkIeRdA', 'zbrGNAY9gGs', 'xnaP5NZiPIY', 'n-CzwR9bDA4', 'xCBjyCF1zTQ', 'TUqKfodQwIA', 'NXy5xdwJaIY', 'PyuEOZL1rqs', 'ZLVz-twdTDU']",#ConanAtHome: Kaley Cuoco Full Interview - CONAN on TBS,108
Chema Alonso,1,10,3676,Fj9TwMTxGuc,['1igi'],806,0.321795565170362,5,2020-04-16,"['7JTytbVuIDc', '-B3jzIW7hks', 'Y3i-itoBw_w', 'PfM6xXkB78M', 'Zju9b95whqY', '_PsB2e0U5FU', 'S744W_G9xaM', 'jTdmPC9Bpk0', 'RhIWiL3RfJg', '2ijIhazlseE', 'dkV4gJyXu6s', 'bogSDk_fEE4', 'sGRJt_8mb5s', 'C3zzwc72KHw', 'qEfBUbgAEZ4', 'wjTjzXKpCWw', 'zCZbf_8O-Hc', 'l8ckZEovuGo', '1F7RUeHFifg']",[2020] Seminario AITEX Ciberseguridad con Chema Alonso,20
The Late Show with Stephen Colbert,1,1129,773,hIv7YJ0UrlM,['1jhf'],32,1.029745808545159,16,2020-04-20,"['c_KeluilBcs', 'dRFbwjwQ4VE', 'dNiuaKKEPu8', 'jyOnfK_UMV4', 'phsU1vVHOQI', 'GGYkF5feCAQ', 'D9l1M_6MNxw', '0xqZaqf_1BM', 'B8IC3kpk7SY', 'KeAwvA8u0tk', 'lX4v9Sx99ZY', 'ffEVhvIrbC8', 'FiXgBBA0wT0', '0WuwYdSdjlw', 'ego7_Y5DECw', 'aeT3YOYsvMs', 'ElIf2DBrWzU', 'ipaP5zTVKKU', 'qJRZeVQpMnk', 'hHnhqHFgB1g']",Trump Indulges His Penchant For Chanting Mobs By Tweeting Encouragement To Lockdown Protesters,2
EL TERRAT,1,157,3092,qQYiQyYGSPw,['1ghc'],2584,0.257436452136289,4,2018-06-23,"['BA6C1O3Nyzk', 'g5-Adi9wrxg', 'O1YC8w8WHl0', 'I6aBY6jE08Y', 'WM6B-alpnOc', '0oejdVyatTo', 'GWefhmlTmXQ', 'QhadwxjdOGY', 'tglEMiU5KaA', 'GiN7nzQXQWM', 'nOsEGWt4SfE', 'AQLHwobjjNM', 'jLv4Q2zDb1g', 'l4npUSiA1b8', 'yXdjgvZqLh0', 'SIUiokPzGCM', 'o2_703tAIY0', 'p6p2OigGO9Y']",NADIE SABE NADA - (5x37): La trompeta no es nada,290
,1,-1,-1,jgGp7Zvz5QA,['1idi'],-1,0.064359113034072,1,,[],,-1
TopTrendingVideo,1,1310,618,beyvu_e-xMs,['1ged'],18,0.128718226068144,2,2015-10-04,"['WscvmTmNB_k', 'gMro-qMaaKc', '0ebxbtVdES0', '-JT0Fw2Y7nY', 'qiX0z8RDqUY', 'exJrcZyKgV4', '_HgzlW_B3UE', 'WbBWhEw0QS4', 'JcCXXHknUbc', 'LkLrl20Z47M', 'EoTZyNbLyKU', 'fMb_XaeFo1U', 'SVSqJf2yzeI', 'JrTWLRBYTf4', 'W9nrKrwiz0c', '77T3lRTPDqo', 'FCdqCo9ewPM', 'TAi5XS_Kbao']","Ernesto Sevilla: ""Soy el único soltero y para mis amigos soy Satanás""-El Club de la Comedia",3
MSNBC,1,143,127,ucXpxxtsDyM,"['1eja', '1hea', '1jja']",2032,0.836668469442942,13,2020-04-23,"['aNxd2WvIOnA', 'HMLop-jR8cw', 'B3gy7RbwNak', 'HfBf1hYH3MI', 'YJIX11J1qzk', 'sqI5_jH-AbY', 'M3w2CrYiBtc', 'dRFbwjwQ4VE', 'KZ-tCc3S8V8', '8cQlqlfXzyk', '0WuwYdSdjlw', 'c2IeCyBkFbI', 'Yi9z2ClhTmw', 'HEabFNfpEk0', '_T6fFQTrGN0', 'jJBtmSR7Nnc', 'pvDXtJBwXAM', 'pKlSvrKpuD8', 'ESW4Xzm6R7M', 'xyY6nR_PyQ8']",Trump Awareness Of U.S. COVID-19 Death Toll Difficult To Discern | Rachel Maddow | MSNBC,136
The Late Show with Stephen Colbert,1,164,375,KeAwvA8u0tk,['1jha'],11,0.643591130340724,10,2020-04-21,"['RchxKfRP2Ww', 'r2xPTP5hr6o', 'wFKkVvUgUUk', 'jyOnfK_UMV4', 'c_KeluilBcs', 'O93vQQamzAw', 'dfI2UnpjNU4', 'PxDK95Q5qN0', 'IpUmVYvzdlI', 'JGSzktPLE28', '0vgOzy0Mfsw', 'D9l1M_6MNxw', 'pvDXtJBwXAM', 'TSkoq-pxyh4', 'Va0l3x5J7vE', 'dRFbwjwQ4VE', 'hIv7YJ0UrlM', 'FiXgBBA0wT0', 'pRA3s0rJYiU', 'Kw-yT72tnVM']","Trevor Noah Sold Out MSG, But The Rest Of His ""Loud & Clear"" World Tour May Have To Wait",681
