channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
FisioOnline,1,698,1249,rZewykI8HIU,"['2acbaa', '2dcbaa', '2ddcaa']",16,0.9683675228408891,15,2015-06-06,"['nRrJ1RPVRdE', '0EpqgekgOgo', 'qJCO7DBcw3E', '8ZGyqViOUsc', 'P91QVzy2yL4', 'V35uFe9Y1RE', 'o1F88Bta0is', 'BrCJhZsLw_g', 'If5X6GLSVa8', '2iDZ-uPK0l0', 'VvQK8MrXPmc', 'rm70B_L-aEQ', 'rJyQ_rHz7YY', 'P3NY5zRXoF0', 'gn0A2j3PYJs', '_zNtAFsjPfc', '1dW0i1nv9rQ', 'swtgR3OWfQg', 'z91EWhkxdFQ', '0GwjJQEHLPM']",Tratamiento para el dolor lumbar o lumbalgia  y ciática provocado por una alteración de riñón,1
Sade,1,2648,441,WFb5TnHDo6c,"['2beac', '2beaed', '2bebdd', '2bebec']",53,1.032925357696948,16,2016-01-23,"['H4XODS21Shc', 'g0TAfk5rJS8', 'nYONQaR74g8', '0pKcbU_NaGo', 'pPwgmjjfqOU', 'EjW7WzozgI0', 'PIzPCybpxS4', 'phHq2iG9mmY', '2TEzXjroBf4', 'J5SaaPZVvGY', 'o0MKIKY98kA', 'C8QJmI_V3j4', '3cRdkFblZT4', 'x4mXgwVhk8I', 'SN5OwKgbyAk', 'g13qTy-llok', 'MmOau-PMWJk', '4TYv2PhG89A', 'jl0d0Q7MyzA']",No Ordinary Love,5
Maroon 5,1,6533,258,LHBbWBX_azA,['2bbadd'],94,0.06455783485605901,1,2018-10-30,"['AqQuRw0S6b4', 'Gvfgut8nAgw', 'iGbPR36zGx4', '0rjMTT4P620', 'R1KJs2JxfGE', 'a1pWN2ixeVY', 'lXcX5llJeko', 'wQJIkbvUVPQ', 'jq_1sVjzADE', 'S0aaxXlsqFk', 'U9-f4Mosb_A', '2DC6xArPthg', '_2qJy5r-WAY', 'smKgVuSB18k', 'CUbJQGqFoi0', 'mBIHG1YrXJs', '9qnqYL0eNNI', 'EkHTsc9PU2A', '59nAgJZ5IoE']",She Will Be Loved,9
Chris Isaak,1,1,403,2ZQx8wsOpNI,"['2aabdb', '2baadb', '2bdb', '2bdbab', '2bdcdb', '2dabdb', '2eabdb']",21,0.9683675228408891,15,2019-12-16,"['DvgFExSJOnY', 'BQ2NIM7zzl0', 'DNYq-gcsWac', 'e7ZiRxd5T6o', 'dadgyrC_038', '4M04AjFRL5Y', 'I9hNuI3Jdec', 'aid2vMbCNP8', 'YkETYa_LCV8', 'AWrQiF0nkXw', '6nKY3LOSJ-E', 'a7a35GnfPTc', 'DibevdT56pQ', 'jRA1ds_PsC8', '0nQcdhTmo88', 'D8VZ4ss1RqE', '6u88O5oxQ4I', 'VSLqNN-Sas8', 'c_ecn_LVW-o']",Baby Did A Bad Bad Thing (Live 1995),1506
Dr. Veller,1,28,863,RsjIhz9S0qc,"['2accca', '2dccca']",2235,0.645578348560593,10,2016-03-26,"['xlMZp965a0M', 'FuMBIL4KfcI', '6W9v9VTX_Q8', 'QzIpvO0COIw', 'tygI_Aw7i8I', 'V3WY2dEonsM', 'Uep7VII-hYE', 'ixDS6a5cWqE', 'N7IBPDhUyjg', 'k-aIvvpL0eM', 'AUkiDiCnW4E', '7y9YtW3vxmY', 'd3Vi5LhnAtg', 't9fWZY6_jbs', 'sDxi83KwSiA', 'Q-mkSOK0RLI', 'uGzzKg7CPSo', 'UiTjkcLQJ7M', 'E0hljuIH4BY', 'l7HtQGVg-Nk']",DIFERENCIAS CLÍNICAS ENTRE ASMA Y EPOC,70
ramelou,1,998,356,C3LK5ELvZwI,['2bddea'],39,0.193673504568177,3,2009-01-10,"['c417rIku6Iw', '822xOo0_FyI', 'G4yRUO5IR8o', 'kK0rpKOEAt0', 'on1QEcz1sTI', '69N19JlgWsc', 'WK5CvJbTaoM', '-ZArRurwweg', 'ZNWm1sN-Tms', 'DqVtVoW8d5s', 'PIzPCybpxS4', 'u_RSlsnbCEM', 'Wo80bXyEbkE', 'WQYsGWh_vpE', 'r54jwZvtJck', 'j1wgaFJ0750', 'AIIovpUQiro', 'R96jRnBYymU', 'XbQ08Ixczvo']",Portishead Glory Box Live,5
Michal Zehnal,1,345,260,XO55bU45-3I,"['2bacae', '2bdde']",18,0.5164626788484741,8,2015-11-06,"['C3LK5ELvZwI', '_oJ4mSH5WpM', 'WQYsGWh_vpE', '4qQyUi4zfDs', 'MlxYCchACzY', 'u9WgtlgGAgs', 'p8GrY6JLauY', '822xOo0_FyI', 'lUcWjwml2m0', 'PIzPCybpxS4', 'qFdP0XlAVaE', 'oa5h5AyoNVA', 'waAam2n0kB0', 'hbe3CQamF8k', 'B1Nuc-WU6X4', 'OEFa4ztm9P0', 'xVKGXgHDMvQ', 'Wo80bXyEbkE', 'Nnu1E5Kslig']",Portishead - Give Me A Reason To Love You [LYRICS],1
Music Play.,1,1896,6153,fWmxw6SRBK8,['2bedcb'],26,0.06455783485605901,1,2018-08-11,"['hUCnRMv-1zQ', 'EKoZJCHA8I8', 'sc2ysHjSaXU', 'GGYkF5feCAQ', 'cDgChZ5mYgo', 'aQ1fdwqTVK0', 'Bdy7XhDbzxI', 'A22BH5k7pi8', '6iTLj0nS6Kc', 'PxaMegcmrNU', 'kXmy0GFRt5o', 'rdi0XoOCV04', 'B0acfV8Z1cY', '2zP2BKejjk8', 'D5_KKKM7j5A', '4ny3T8p4oH0', 'ZSFvDA-gh4k', 'deiV8BHs60A', 'QmgkTCvalsI']","Phil Collins,,Elton John,  Rod Stewart Greatest Hits Playlist 2018",2
POP MUSIC,1,1472,6247,PA8EvexcSIA,['2bbcac'],19,0.06455783485605901,1,2018-07-21,"['FyMfvl4zv2A', 'lR7icNffxXE', 'siDMW_kB7Qc', 'PxaMegcmrNU', '4ny3T8p4oH0', 'R8hnoTQRARY', 'u_2MJHcn5AY', 'PuJQhtg1VCM', 'b7CwFihVQHM', 'SuADas4owlI', 'A7DttHGZRw4', 'c8shqjGS_3U', 'R3hL5gj9YKc', 'rdi0XoOCV04', 'WyKSOXtBT1g', '4QCihKMormo', 'ZMK42pj7830', 'TIWy5V-Fl5o', 'A0QkGThnKNQ']",The Best of Pink Songs - Pink Greatest Hits (Full Album),5
CGTN en Español,1,827,2004,BOX0n_KV7ys,"['2eeea', '2eeebe', '2eeeec']",22,0.5164626788484741,8,2020-03-08,"['ij83gGesF8E', 'KpQ0zHZ8yn0', 'gkoo5PbwO_E', 'tygI_Aw7i8I', 'xafPqcy3lwk', 'ltlcmSWzALY', '6avaZow7JV0', 'Ww7wQBE5j60', '1Rrn7fmOn1o', 'g4S3y4gHB7o', 'kxluxBzSNkw', 'o947wzIhffY', 'nG7DvK9swf4', 'swD9CfSBgDY', 'Ui21JF54xD4', 'Lp3qeacjLqQ', 'm3hsaL4GZ4M', 'JohvCv0_WG8', '8wRJUVkSqZg', '9mFd0Qpo4D4']",El bloqueo: un mes en Wuhan,2
Fisioterapia a tu alcance,1,1010,441,TKrG0VrP0eg,['2ddcbe'],54,0.193673504568177,3,2017-01-27,"['2dSmOpqqu74', 'XdjsKKByoJI', 'kVWLzYvXK-Q', 'x65sw1X4zxo', 'qJCO7DBcw3E', 'p0cquUTqTz8', 'IcUnnpPwzMI', 'oLaflN69hQI', 'FXA1jNr2chw', 'VcmheaWDcNI', 'ayelLEGQPWI', '0aBFAOZ0Kns', 'RFUfRZF-0cg', '5PlNdWRaqzg', 'vvlN2g7aGbI', 'gn0A2j3PYJs', '5F0G2FlMUKg', 'qeLwZJdfVjU', 'lLapX4MQAe8']","Cabeza adelantada, ejercicios para mejorar la postura o sindrome cruzado superior",1
Sade,2,884,235,zHTKMHTKl9k,['2bebc'],8810,0.45190484399241504,7,2017-02-19,"['Mk1cnqIIYYA', 's7zwEjYHH0I', 'R3hL5gj9YKc', 'EYSo692Cl68', 'Z0rD5ltuBcI', 'm-vIACHwoqo', 'G6phWWZ5lA0', 'uux3-4v1taY', 'EEx39MNiGsY', 'pPwgmjjfqOU', 'ql_7uFrxPaQ', 'gFRWbugvySM', 'lR7icNffxXE', 'phHq2iG9mmY', 'vkOylp_x0cY', 'zI8YIzWltHM', 'A9UbBVJIEiM', 'RhCfbpHTdAA', 'vqUuH2ka-xk']",Nothing Can Come Between Us,615
Whats Up Dude,1,640,304,UTR1IsX55dc,['2debeb'],8627,0.5164626788484741,8,2016-07-22,"['zd_e9gtDExM', 'qGiPZf7njqY', '0fVoz4V75_E', 'a_D1UVP7eSY', 'GVU_zANtroE', 'TB2lA9sFCD0', 'Tpaa2olh_74', 'MrDbiKQOtlU', 'GjfD55C9v38', 'PzunOgYHeyg', '8NUxvJS-_0k', 'mKUV2TBy_EA', 'cfGRHzhVPHw', 'zr4onA2k_LY', 'k9QAyP3bYmc', '7Hk9jct2ozY', 'AafioQ05990', 'bHZsvBdUC2I', 'hc1YtXc_84A', 'uYm4l_alVV0']",Respiratory System - How The Respiratory System Works,740
Dr. Veller,1,5,1538,LHHPByuC-9Y,"['2abcca', '2acaac', '2acade', '2acca', '2dbcca', '2dcaac', '2dcade', '2dcca', '2ddbca', '2ebcca', '2edcca', '2eebac', '2eebde', '2eedca']",479,3.163333907946906,49,2020-04-28,"['T2IQWr0568g', 'tygI_Aw7i8I', 'QzIpvO0COIw', 'cO3ZTxmDNlI', 'BBBI4zQwcGE', '6W9v9VTX_Q8', 'UIJCuWvarDY', 'X9Hw4Qu13Ek', '1vRYO4UseTs', 'EL9lWBuhMOQ', 'l7HtQGVg-Nk', '-k5ejlnlaoc', 'pIy0px4WXGg', 'r2r3IhHEx08', '79UefUw2PpE', 'xlMZp965a0M', '_-SVPAXbRvU', 'GWB0pLsRPiE', 'Tpaa2olh_74']",FISIOPATOLOGÍA RENAL CONCEPTOS BÁSICOS PARTE 1,4597
InstitutoNeurologico,1,75,2978,6NiVU30a8Vk,['2aedce'],821,0.25823133942423704,4,2012-07-09,"['NJuEkChr4oY', 'NWaK37M9hl4', 'xP6EDefL57s', 'SMqUDGVoUr4', 'wLuTE_qcNKg', 'nt0B9oU79bs', 'rqKVIqsqb08', 'jgpmE_HSvSo', 'W6oQfSraqwg', 'RKGIn6p3ZpE', 'J-JSmHCJDQE', 'MU0pbgkq2-s', 'mOSmex6r7_c', 'qxdzto2nABo', 'EWXTaUAz4Zg', 'iiA--tgNq_4', 'Yzkl-kGmcJE', 'J5NYAzLeCkc', 'V33U1OsFVnQ', 'rD2shkxSRJQ']",Demencias 3: Cambios de comportamiento en los pacientes con demencia,62
So Saudade,1,4302,4356,sc2ysHjSaXU,"['2bbedc', '2bcec', '2bedae', '2bedbb', '2bedd']",59,3.938027926219617,61,2019-01-16,"['JPctC3HNLwM', 'nv3KsPt2cq4', '6fw_KLVipTo', '_V35I6IqQO0', 'PxaMegcmrNU', 'GTYJvWUHIec', '4UIxH0xelWc', 'aQ1fdwqTVK0', 'XlRlrFapxvs', 'bfDwDSvu0ko', 'vxqec-My_YU', 'q8KkjaW8PDc', 'HrM-Xhb-kXM', 'wngzKbM4cI4', 'TDh7cUAM1NM', '-k9LGIy3c0g', 'ZSFvDA-gh4k', 'A0QkGThnKNQ', 'Mb-X5rKabIk']",Bob Marley - as melhores - so saudade,11
VATA,1,150,1321,Akyr4zlBS9E,['2decbe'],7207,0.322789174280296,5,2017-06-30,"['09X7X5kh3VI', 'Hk1FYTkvn8o', '7BCPpMHbfIQ', 'B4UYaumLy90', 'Q0iTD9cnwQE', '1eL7llVPuJg', 'bkdxW9QTEUk', 'NnKdmjX5pWU', '-rvJZ3jR7AU', 'RGa4YsCUg_E', 'HD6mll1wN0I', 'goVX-vAUecI', 'mvc-E8YOwf0', 'vsccS37tslw', 'v7Ob6veEN9w', 'yhMi0tkYyT8', 'uFJbTbjeU4Y', 'DJMf0vN8fkw', 'Hx5H4Tarm2M', 'xB7rXw_3gVY']",Suture Techniques Course Video,456
MedCram - Medical Lectures Explained CLEARLY,1,164,1113,NM2A2xNLWR4,"['2aaaae', '2aadae', '2aae', '2aaeae', '2abae', '2abbae', '2daaae', '2dadae', '2dae', '2daeae', '2dbae', '2dbbae', '2e', '2eaaae', '2eadae', '2eae', '2eaeae', '2ebae', '2ebbae', '2edae', '2edbae', '2eeaae']",9950,3.292449577659024,51,2020-04-21,"['Aj2vB_VITXQ', '22Bn8jsGI54', 'OmKVteeuQj0', 'DtPwfihjyrY', 'fn2yk5SbGiw', 'okg7uq_HrhQ', 'nO4xgcIaPeA', 'UAHhhweamIU', 'W9YFXo84lCk', '2U4DAQ3kjRs', '5vFSE2m82tc', 'YRfwZcLeOm4', 'mZqNiQxJLSU', 'dBnniua6-oM', 'xQIhmohkV74', 'Le_rfTdayLs', 'JICtQjrn9fE', 'F7Ce5nhs-3E', 'WA1Ji-Hj1qo', 'H1LHgyfPPQ8']","Coronavirus Pandemic Update 59: Dr. Seheult's Daily Regimen (Vitamin D, C, Zinc, Quercetin, NAC)",289
Dr. Veller,1,6,1901,QzIpvO0COIw,"['2acaae', '2accac', '2acccc', '2dcaae', '2dccac', '2dcccc', '2eebae']",650,2.324082054818134,36,2019-08-21,"['Uep7VII-hYE', 'tygI_Aw7i8I', '6W9v9VTX_Q8', 'k-aIvvpL0eM', 'cO3ZTxmDNlI', '8t3NwmM6SUI', 'UIJCuWvarDY', 'xlMZp965a0M', '8sk4bNw4J0c', 'EL9lWBuhMOQ', 'FuMBIL4KfcI', 'uZNKUXAKe-E', 'd3Vi5LhnAtg', '-k5ejlnlaoc', 'Q-mkSOK0RLI', '9si7_K_4mKM', 'aLBiDbtYqdc', 'rGWFUyAvDYI', 'V3WY2dEonsM']",Mis secretos para hacer un buen diagnóstico en medicina,13
Felipe Thiesen,2,188,3293,LZHPzCaGEGg,['2bcea'],3184,0.774694018272711,12,2019-05-28,"['Kt-tLuszKBA', 'PxaMegcmrNU', 'aQ1fdwqTVK0', 'hPzUSL8JC_0', 'Ze1T1exJ6vQ', 'xw20n4pO258', 'gQEBgbLWWec', 'sCT50t-JAMw', 'snXUr54E-No', 'gDHQ_6d_bFY', 'p7iZKL9D1s0', 'HnbTOs9wrSc', 'pbPy9NT9W6Q', 'uRu497C3Tds', 'A0QkGThnKNQ', 'ZSFvDA-gh4k', 'lR7icNffxXE', 'pxxm5Q8A708', 'WISwu8IoiuM']",Guardians Mix Vol. 3,638
Innovative Genomics Institute – IGI,1,109,3729,8_bOhZd6ieM,['2adaee'],6011,0.581020513704533,9,2020-03-25,"['lj3NhPgOoX4', 'm9A4FMpwcQM', 'PWzbArPgo-o', 'mFNxXfwlP3A', 'zJKrnpG_dAE', 'fQHL9QabwLQ', 'KoJWuWzVgqQ', 'GQUCCkHNjN8', 'S6kPUFseTWQ', 'mdYTi6yT1Ew', 'fLGNrC9k418', '73nXMQO-new', 'gKkvTXLvbhs', 'jY3axuAm2AA', 'X9tTGdMl60M', 'xzacuQtbOg8', 'pkrBfv49B28', 'zg61a3BoR8Y', 'D49AcCKRF-0', 'FYPZHA-UjUY']",Coronaviruses 101: Focus on Molecular Virology,246
a-ha,2,32,229,MIgK3zOk0zg,['2baee'],245,0.5164626788484741,8,2014-11-08,"['ZgZCtHtmYw0', '6GCNUeTFSbA', 'U6WrDLpNJB8', 'Aiz2mBFwhXI', 'E7DU70UTI3Q', 'i5_asj1BGFs', 'a01QQZyl-_I', '-SaUrDhp034', 'I_izvAbhExY', 'R14lGgHgVJM', 'K3BD6NQCGrA', 'bdf_ll68Z8o', '6cucosmPj-A', 'f4Mc-NYPHaQ', 'VHK5k2ieudc', 'Ucmo6hDZRSY', 'cF3OWCYLLVQ', 'kOn-HdEg6AQ', 'YBdyc1WDlBQ']",Take on Me,19
