pubdate,views,dislikes,likes,duration,id,mult,title,nb_recommendations,depth,channel,key
2017-07-17,12367365,8272,266001,1591,mxhxL1LzKww,2.460285132382892,How Much of the Earth Can You See at Once?,40,1,Vsauce,1bacaa
2015-07-31,27714160,17867,612854,1454,s86-Z-CbaHA,4.490020366598778,The Banach–Tarski Paradox,73,1,Vsauce,1bacab
2015-06-12,7506417,3550,22760,3514,EJxwWpaGoJs,3.444399185336049,The Year of Pluto - New Horizons Documentary Brings Humanity Closer to the Edge of the Solar System,56,1,NASA,1bacac
2015-02-06,12486927,5156,288408,716,O2jkV4BsN6U,3.813441955193482,Did The Past Really Happen?,62,1,Vsauce,1bacb
2013-06-03,14712421,4378,359146,692,L45Q1_psDqk,1.845213849287169,Is Anything Real?,30,1,Vsauce,1bacba
2015-09-23,15834707,5494,355417,1332,GDrBIKOR01c,2.39877800407332,Messages For The Future,39,1,Vsauce,1bacbb
2018-12-19,-1,6482,172505,2068,KND_bBDE8RQ,3.321384928716904,The Stanford Prison Experiment,54,1,Vsauce,1bacbc
2020-02-18,1010399,3169,32953,1123,IwJzsE8CvzQ,2.706313645621181,Why People Think the World is Flat,44,1,Johnny Harris,1bacc
2019-05-22,2111005,8533,65947,2714,JDy95_eNPzM,4.182484725050917,Response to Globebusters - The Earth Still Isn't Flat,68,1,Professor Dave Explains,1bacca
2019-07-02,1130929,4607,48879,1111,KyD8VIK032o,3.874949083503055,The 10 Things That All Flat Earthers Say,63,1,Professor Dave Explains,1baccb
2019-10-11,11426178,14603,360520,2069,Q7yvvq-9ytE,3.936456211812627,Flat Earthers vs Scientists: Can We Trust Science?,64,1,Jubilee,1baccc
2019-10-11,11426178,14603,360520,2069,Q7yvvq-9ytE,3.936456211812627,Flat Earthers vs Scientists: Can We Trust Science?,64,1,Jubilee,1bb
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1bba
2016-06-13,19554190,13570,453034,1297,IJhgZBn-LHg,4.9820773930753575,How Earth Moves,81,1,Vsauce,1bbaa
2017-07-17,12367365,8272,266001,1591,mxhxL1LzKww,2.460285132382892,How Much of the Earth Can You See at Once?,40,1,Vsauce,1bbaaa
2015-07-31,27714160,17867,612854,1454,s86-Z-CbaHA,4.490020366598778,The Banach–Tarski Paradox,73,1,Vsauce,1bbaab
